Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.054791521434624846,0.06284917080038899,0.054791521434624846,0.060162875801324844,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.06016284061162581,0.0633862691619523,0.06016284061162581,0.062311381101608276,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06231137353337531,0.0639233965204214,0.06231137353337531,0.06338626146316528,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.06338629252333634,0.06392342784379627,0.0612371334259161,0.06177426874637604,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.061774269995062844,0.06231140532638028,0.06016286400111054,0.06069999933242798,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.060700001256537635,0.060700001256537635,0.05855145986316198,0.05908859521150589,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.0590885780409043,0.060162848425418955,0.05640290207961765,0.05747717246413231,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.05747715863100123,0.05747715863100123,0.05532861837906496,0.055865753442049026,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.05586576736348793,0.05694003775715828,0.05532863216665275,0.05694003775715828,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.05694003632801953,0.05908857706143398,0.056402901144665916,0.05855144187808037,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05855146289151971,0.05962573364377022,0.05855146289151971,0.05962573364377022,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.05962573055984981,0.05962573055984981,0.05801432451481806,0.05908859521150589,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.05908857706143398,0.05908857706143398,0.05855144187808037,0.05855144187808037,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.05855145986316198,0.06016286590819372,0.05855145986316198,0.05908859521150589,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05962573364377022,0.061237139772145975,0.05962573364377022,0.05962573364377022,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.05962573364377022,0.06016286901989547,0.05962573364377022,0.05962573364377022,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.05962571224478759,0.0601628474281412,0.05747717151137314,0.05855144187808037,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.05855145986316198,0.06016286590819372,0.05855145986316198,0.05908859521150589,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.059088604927984845,0.060700011237994844,0.059088604927984845,0.060162875801324844,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.06016286400111054,0.06123713466374541,0.05908859333847567,0.06069999933242798,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.0612371334259161,0.0628491572028764,0.0612371334259161,0.06177426874637604,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.061774245979112664,0.06284913403945667,0.061774245979112664,0.062311381101608276,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.062311381101608276,0.062311381101608276,0.06016284061162581,0.062311381101608276,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06231140166486109,0.06499769597919022,0.061774266365106606,0.06446056067943573,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.06446056009155396,0.06499769538640976,0.06446056009155396,0.06499769538640976,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06499769781832543,0.06499769781832543,0.06231140342798655,0.06284915655851364,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06284915655851364,0.06338629187346659,0.061237132798080664,0.06284915655851364,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.0628491572028764,0.0628491572028764,0.06177426874637604,0.06177426874637604,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.0617742670270994,0.06231140233261001,0.061237131721588796,0.062042832374572754,15609600,0.0,0.0
