Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,1.1036396004900844,1.0797340403177824,1.083718180656433,62775,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,1.0996560349762314,1.0837189493597117,1.0916874408721924,64125,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,1.1116085202411874,1.099655684193779,1.1076241731643677,40500,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,1.1076243569154587,1.0956717240682003,1.0996558666229248,18900,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,1.123560905456543,1.099655443771332,1.123560905456543,97200,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,1.1155927756088053,1.0956716537475586,1.0956716537475586,90450,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,1.0996560349762314,1.0877032977075103,1.0916874408721924,72225,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,1.1076243569154587,1.0837187834463144,1.0996558666229248,31725,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,1.0956718918115493,1.0598134748222694,1.0916874408721924,62100,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,1.0916870752927428,1.059813119916632,1.079734444618225,84375,0.0,0.0
1980-03-31 00:00:00-05:00,0.0,1.1155922881794076,1.0916867266894534,1.1116081476211548,55350,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,1.131529930384603,1.0916872737388483,1.0996558666229248,126225,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,1.1394983530044556,1.1076242911357184,1.1394983530044556,58725,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,1.1952783692160291,1.1634040947054596,1.1833255290985107,311175,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,1.211215024531418,1.1793407613536535,1.1912935972213745,115425,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,1.1833247692402415,1.1713719367980957,1.1713719367980957,218025,0.0,0.0
1980-04-09 00:00:00-05:00,0.0,1.1634039335043584,1.1315299711849225,1.1554354429244995,181575,0.0,0.0
1980-04-10 00:00:00-05:00,0.0,1.1873095339470896,1.1554352686603306,1.1793408393859863,191700,0.0,0.0
1980-04-11 00:00:00-05:00,0.0,1.2032466152947037,1.1753566972884963,1.1793408393859863,112050,0.0,0.0
1980-04-14 00:00:00-05:00,0.0,1.1793405291414385,1.1673879008102384,1.175356388092041,18900,0.0,0.0
1980-04-15 00:00:00-05:00,0.0,1.1673884499320202,1.147467017173767,1.147467017173767,63450,0.0,0.0
1980-04-16 00:00:00-05:00,0.0,1.1673880815505981,1.1554351435942782,1.1673880815505981,30375,0.0,0.0
1980-04-17 00:00:00-05:00,0.0,1.1594198563104086,1.1434828742502894,1.147467017173767,43875,0.0,0.0
1980-04-18 00:00:00-05:00,0.0,1.1594196801442425,1.1394983530044556,1.1394983530044556,27675,0.0,0.0
