Date,Open,High,Low,Close,Volume,log_return,log_return_open,log_return_high,log_return_low,log_return_volume,log_return_forecast,sma,wma,ema,dema,tema,aroon,rsi,willr,cci,ad,mom,slowk,slowd,macd,fed_funds_rate,^N225,^IXIC,^FTSE,^SPX,^DJI
1999-03-15 05:00:00,0.3989310949862131,0.410875308519985,0.3965424600462747,0.4060970544815063,10881600,0.04204806425635311,2.389431296015184e-07,0.02950131410615203,0.036814181904484315,0.18135158184907152,-0.03288819340673847,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,4.81,0.01859686324899497,0.020740499749215824,-0.01207483493439287,0.009739334869484768,0.008310552172942859
1999-03-16 05:00:00,0.4084865993539031,0.4132638960231538,0.3893755263731301,0.3929584920406341,7915200,-0.03288819340673847,0.023670401536420086,0.005796579456744855,-0.01823888108763427,-0.31828832794793016,0.0060624331059989985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.81,0.018411724263134976,0.0032151718878646062,-0.0007897527886261766,-0.0006733941255370548,-0.002845742204505819
1999-03-17 05:00:00,0.3965423432343745,0.4037083006187479,0.3857924640060989,0.3953480124473572,5136000,0.0060624331059989985,-0.02967628134929061,-0.023393773324260184,-0.009244674522265036,-0.432510395103647,0.012011537636227459,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1,4.81,0.012077105311428893,-0.004231535100190879,-0.009933207813206857,-0.006574064652108874,-0.005154971527820993
1999-03-18 05:00:00,0.3965424186262239,0.4060970120634495,0.3869868683682354,0.4001253843307495,4632000,0.012011537636227459,1.9012305632164277e-07,0.0058994880259232284,0.003091193729414888,-0.10328582611696588,0.0029804386068634676,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,4.81,-0.03440531361896989,0.013896575668561256,-0.004292215123107633,0.01432882341633394,0.01189426719589014
1999-03-19 05:00:00,0.3989310503897871,0.4132638972612312,0.3989310503897871,0.4013197124004364,10531200,0.0029804386068634676,0.006005577900011177,0.01749428829418879,0.030397835327487056,0.8213535394961895,-0.03021428019870456,-1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,4.81,0.041185153516688944,-0.01707165882159116,0.007965896836979151,-0.013196724322540323,-0.009453817387968036
1999-03-22 05:00:00,0.4096808794907032,0.4108752103441647,0.3893754780292511,0.3893754780292511,3667200,-0.03021428019870456,0.026589918010252848,-0.005796821395726244,-0.024244478692111503,-1.054913851668655,-0.06331052702807559,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,4.81,0.0,-0.010516590219671034,-0.0016889238546976516,-0.0017563685553442677,-0.0013175711533685898
1999-03-23 05:00:00,0.3917641540713418,0.3917641540713418,0.3583211643398664,0.365488052368164,16396800,-0.06331052702807559,-0.044718502976176425,-0.047629532975619567,-0.08311442588920184,1.2166083449739675,-0.0065594369315923485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.81,-0.022204875369372355,-0.030985000947104522,-0.015114926088599177,-0.027252918338161458,-0.022358143121661248
1999-03-24 05:00:00,0.3630985021591186,0.365488093874502,0.3487656539578265,0.3630985021591186,6086400,-0.0065594369315923485,-0.07598585768585582,-0.06942630719012545,-0.027029473306420745,-0.9910294199112892,0.013073535515707897,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,4.81,-0.03194416281928161,0.018105807755972682,-0.007253336205060108,0.005097315942202638,-0.0005160886975082759
1999-03-25 05:00:00,0.3619040929173104,0.382209492927414,0.3607097621492148,0.367876648902893,4032000,0.013073535515707897,-0.003294913233433147,0.0447351653285786,0.033673433970267716,-0.41179424315981195,0.08403027003580121,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,4.81,0.029878270751096066,0.0289682171350361,0.011287757716120844,0.016728438297045976,0.017387282062636476
1999-03-26 05:00:00,0.3726540213916341,0.4013197153448367,0.3726540213916341,0.4001253843307495,8827200,0.08403027003580121,0.02927119257487844,0.048789535670858024,0.03257678060713235,0.7835753327669619,0.029414209043017416,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,4.81,0.0019342046485699912,-0.006440163853496231,0.008867745885058393,-0.005589231934668773,-0.0014395119690647693
1999-03-29 05:00:00,0.41206955909729,0.4216241796361651,0.404902698382299,0.41206955909729,6595200,0.029414209043017416,0.10054173525308108,0.0493559429008424,0.08299635472755132,-0.29149575182202647,-0.08780343592043927,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,4.81,-0.00050898857460224,0.029998184197471654,0.01835086819129515,0.021111706427016097,0.018613664458948347
