Date,Open,High,Low,Close,Volume,log_return,log_return_open,log_return_high,log_return_low,log_return_volume,log_return_forecast,sma,wma,ema,dema,tema,aroon,rsi,willr,cci,ad,mom,slowk,slowd,macd,fed_funds_rate,^N225,^IXIC,^FTSE,^SPX,^DJI
2004-02-23 16:00:00,3888.4563903418134,3899.7362931327807,3825.37701966201,3896.6162109375,35100,-0.0004823861048333301,-0.02694750232223349,-0.027249959864718017,-0.018402768194976025,-0.18421909057014602,-0.016458904764310608,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1.01,-0.020902461304099253,-0.015034474008573911,0.002057639014000675,-0.0027307313371936915,-0.0008865525309608411
2004-02-24 16:00:00,3908.6261054211145,3949.1656900270377,3821.457160726827,3833.007080078125,34600,-0.016458904764310608,0.005173668504908745,0.012595405184735778,-0.0010252240825563144,-0.01434744840814154,0.015508924399238204,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1.01,0.001370763172901918,-0.0010366803215267864,-0.006096836610886031,-0.0016666300221781004,-0.004084820559468522
2004-02-25 16:00:00,3823.616988878546,3893.566398951656,3810.2772948775314,3892.916259765625,35400,0.015508924399238204,-0.02198910220054208,-0.014178789204052578,-0.00292983827244429,0.022858138076050184,0.0069014567363705325,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,-1,1.01,0.014581558608879863,0.008708203337812213,0.0023988934887930434,0.004012760212374236,0.0033305034812653915
2004-02-26 16:00:00,3902.70624717551,3930.605836739929,3893.3962929546656,3919.8759765625,31500,0.0069014567363705325,0.020473391663149973,0.009468021246789781,0.021579892438869964,-0.11672427430814143,0.012115355857650731,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1.01,0.020738054429357403,0.004729313591459573,0.0018395981665937193,0.0010836329194389108,-0.002028205054840797
2004-02-29 16:00:00,3925.726055503639,3968.6955449934057,3897.016416084086,3967.655517578125,33300,0.012115355857650731,0.0058810943972972774,0.009643891686697341,0.0009293791035723241,0.055569851154810786,-0.008583194140723154,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1.01,0.02054478069706838,-0.0013538830554332068,-0.005261877966753588,2.6121559825353168e-05,0.0003572351953691244
2004-03-01 16:00:00,3975.815692134546,3981.3754444776496,3921.826305035307,3933.74609375,31400,-0.008583194140723154,0.012678616201774066,0.003189886040747979,0.006346200608644015,-0.05874950407219051,-0.009175675884706674,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1.0,0.00798759397287261,0.013690381977278633,0.009923397721130439,0.009587610302174582,0.00886276731434167
2004-03-02 16:00:00,3931.0159851979543,3960.825709573836,3880.6664520458703,3897.81640625,25400,-0.009175675884706674,-0.01133201974582,-0.005174832609615299,-0.010550534572755373,-0.21205871888971672,0.009353595071575871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1.0,-0.0008444206314743223,-0.008859238209062084,0.0006830590702826696,-0.005960786977165637,-0.00814867954676202
2004-03-03 16:00:00,3892.9465084458575,3934.926020029602,3870.826882461431,3934.446044921875,21500,0.009353595071575871,-0.009731584788665296,-0.006560434857422298,-0.0025387559389455495,-0.16669623889087373,-0.006612241814761496,1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1.0,0.004383478309877847,-0.003088646503623196,-0.0033093618158810045,0.0016782131095406613,0.00015387437308009522
2004-03-04 16:00:00,3941.465940184039,3944.1358322069423,3903.3362395595896,3908.516357421875,19800,-0.006612241814761496,0.012386392058530428,0.0023377951701818245,0.0083634845537398,-0.08237099743312755,-0.02086576573576551,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1.0,0.011814037487945956,0.01063983679157964,0.007485559109375126,0.0033305601537497926,-0.0004825385994253875
2004-03-07 16:00:00,3905.6060602679217,3918.395955758449,3820.457113757021,3827.80712890625,19600,-0.02086576573576551,-0.009139747804853425,-0.006547501262391625,-0.02146155474450915,-0.010152371464017962,-0.0014850263451204456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-0.0029886708674966064,-0.0036463975891208606,-0.00263556844541972,0.0017216463364896296,0.0007127988535225114
