Date,Open,High,Low,Close,Volume,log_return,log_return_open,log_return_high,log_return_low,log_return_volume,log_return_forecast,sma,wma,ema,dema,tema,aroon,rsi,willr,cci,ad,mom,slowk,slowd,macd,fed_funds_rate,^N225,^IXIC,^FTSE,^SPX,^DJI
1999-02-24 05:00:00,31.30312427322208,31.86210780243306,30.817050557678453,30.91426467895508,3715474,-0.019462833711158808,-0.015407917347359154,-0.0007618843835028636,-0.013317191037103262,-0.3013042776766416,0.016374298467266738,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,4.76,-0.010063828296924149,-0.015679851240370607,0.02445798628441608,-0.014077780858909051,-0.015282108382447061
1999-02-25 05:00:00,30.76843364524135,31.57045381594609,30.622610948069667,31.424631118774418,4484392,0.016374298467266738,-0.017228626819358665,-0.009195783184231691,-0.006329470377370526,0.18809666245491388,0.008472068793198496,1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,4.76,0.00797897783279119,-0.005383329011501154,-0.016158141057744144,-0.006716254612827944,-0.003552179028762532
1999-02-26 05:00:00,31.643388187451883,31.88642514457232,30.67124035897012,31.691993713378903,4470139,0.008472068793198496,0.028039939955533583,0.009958697786170773,0.0015867634376631999,-0.003183418994661395,-0.021707107573350037,1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,4.76,-0.007137154306388065,-0.016811359768258455,-0.005072037444446399,-0.005387947511782114,-0.006400709680128113
1999-03-01 05:00:00,31.740575323197817,31.740575323197817,30.865642400686816,31.011465072631836,3690951,-0.021707107573350037,0.003066618321939092,-0.004584534105255729,0.006318249469698017,-0.19153535591421325,-0.0039251692033001745,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,4.81,-0.010199015268773846,0.0031200439014801755,-0.018666804736449463,-0.0017538340747184575,0.0019537168256387747
1999-03-02 05:00:00,31.10871108669975,31.47326658623098,30.59833276552357,30.889978408813477,3852343,-0.0039251692033001745,-0.020107961843169098,-0.008457335361874499,-0.008698146183201553,0.04279738619911274,-0.009264751654153042,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,4.81,-0.021369712340826075,-0.015875711446640142,6.597851108873706e-05,-0.008660904159638369,-0.0029179863853829244
1999-03-03 05:00:00,30.97091052641016,31.09284334327833,30.43440800404803,30.605112075805664,3681414,-0.009264751654153042,-0.004439485391022426,-0.012160830572206533,-0.00537171208708999,-0.04538461711344426,0.025179127370335695,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,4.81,0.017749713410113686,0.002727503122791474,-0.002147057774552181,0.0017935364465930196,-0.002339945631213002
1999-03-04 05:00:00,30.62952105000022,31.45866417052309,30.43442965214727,31.38550567626953,5516462,0.025179127370335695,-0.011084109732806657,0.011696760400058166,7.113031913911421e-07,0.4044397952585424,0.028343733706738657,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,4.81,0.0009233217283658071,0.012149950084366907,0.00875743406025105,0.015309483472933533,0.02043688948212228
1999-03-05 05:00:00,31.946403505360436,32.36097672569377,31.800083361727143,32.28781509399414,6492360,0.028343733706738657,0.042095324053397644,0.02827883932798527,0.043894389317380635,0.16288938821108992,0.002262781889491203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.81,0.04292912708298629,0.019102185518195303,0.016901352997681748,0.02286277125993248,0.027984221055064963
1999-03-08 05:00:00,31.75129378494223,32.62920790190002,31.702519391882724,32.360958099365234,6287686,0.002262781889491203,-0.006126134504565185,0.00825456030930327,-0.0030727574108488876,-0.0320329834866821,0.00225814372015321,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,4.81,-0.007747823098404037,0.025561458232819217,0.0005477352841049859,0.0056758888239537165,-0.0008703105022868855
1999-03-09 05:00:00,32.16586344292743,32.62920769499801,31.84883924934339,32.43411636352539,4574939,0.00225814372015321,0.012972275038347846,-6.341006184693837e-09,0.004604783253624919,-0.3179997521880124,-0.0037664894528575514,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,4.81,0.0212655656378898,-0.0019539165412812373,0.00462782513192734,-0.0022555605772878184,-0.0034859147435506955
