Date,Open,High,Low,Close,Volume,log_return,log_return_open,log_return_high,log_return_low,log_return_volume,log_return_forecast,sma,wma,ema,dema,tema,aroon,rsi,willr,cci,ad,mom,slowk,slowd,macd,fed_funds_rate,^N225,^IXIC,^FTSE,^SPX,^DJI
1999-02-24 05:00:00,4.903734440826273,4.935128001630144,4.646303716547464,4.778158664703369,8765600,-0.02849917690191323,0.0025642627420065667,-0.007604440411508543,-0.04750217501129263,0.040700314113692376,0.005242048867519597,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,4.76,-0.010063828296924149,-0.015679851240370607,0.02445798628441608,-0.014077780858909051,-0.015282108382447061
1999-02-25 05:00:00,4.753041481460295,4.859780462394728,4.753041481460295,4.803271770477295,9060000,0.005242048867519597,-0.031212320602525708,-0.015385345517442969,0.022712721188949816,0.0330341499458415,0.030890902986155315,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,4.76,0.00797897783279119,-0.005383329011501154,-0.016158141057744144,-0.006716254612827944,-0.003552179028762532
1999-02-26 05:00:00,4.8221097631720085,4.960243115762873,4.8221097631720085,4.953964710235596,12141600,0.030890902986155315,0.01442681747626563,0.020461490265062218,0.01442681747626563,0.292768452608811,0.012594743340083646,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,4.76,-0.007137154306388065,-0.016811359768258455,-0.005072037444446399,-0.005387947511782114,-0.006400709680128113
1999-03-01 05:00:00,4.947686128948254,5.079541091753723,4.935128549940771,5.016753196716309,9242400,0.012594743340083646,0.025708476098070487,0.023766166430472253,0.02316717866939778,-0.2728359804770272,0.039268258435794234,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4.81,-0.010199015268773846,0.0031200439014801755,-0.018666804736449463,-0.0017538340747184575,0.0019537168256387747
1999-03-02 05:00:00,4.966519961803188,5.255344109229888,4.966519961803188,5.2176713943481445,12898400,0.039268258435794234,0.0037993673600010126,0.034024563195341626,0.006340664788673571,0.3333016804807211,-0.030545936468630665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.81,-0.021369712340826075,-0.015875711446640142,6.597851108873706e-05,-0.008660904159638369,-0.0029179863853829244
1999-03-03 05:00:00,5.192557234190177,5.217672382199674,5.054423920137946,5.060702323913574,16857600,-0.030545936468630665,0.04450691322513861,-0.007194085779491383,0.0175444976369895,0.26769832101932245,-0.0074723542789692,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,4.81,0.017749713410113686,0.002727503122791474,-0.002147057774552181,0.0017935364465930196,-0.002339945631213002
1999-03-04 05:00:00,5.110930885076523,5.11721005317424,5.0230278968811035,5.0230278968811035,13155200,-0.0074723542789692,-0.015844742264507487,-0.019442019612932872,-0.006230965010971335,-0.24798447596529324,0.030772288658034996,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,4.81,0.0009233217283658071,0.012149950084366907,0.00875743406025105,0.015309483472933533,0.02043688948212228
1999-03-05 05:00:00,5.048145843180646,5.186279187148275,5.048145843180646,5.1800007820129395,8576000,0.030772288658034996,-0.012360540814297572,0.013407141399632089,0.004988097520315483,-0.4278495133929761,0.0036297016786750957,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,4.81,0.04292912708298629,0.019102185518195303,0.016901352997681748,0.02286277125993248,0.027984221055064963
1999-03-08 05:00:00,5.15488566779348,5.2741822643556455,5.129770514153692,5.198836803436279,4676800,0.0036297016786750957,0.020923922226016006,0.01680712592648243,0.016039907997568454,-0.6063534889536017,0.013197705021432605,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,4.81,-0.007747823098404037,0.025561458232819217,0.0005477352841049859,0.0056758888239537165,-0.0008703105022868855
1999-03-09 05:00:00,5.161164486860601,5.311855420783539,5.161164486860601,5.267904281616211,6381600,0.013197705021432605,0.001217291453282871,0.007117547960848573,0.006101305681730493,0.3108047342399382,-0.002386622243306064,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,4.81,0.0212655656378898,-0.0019539165412812373,0.00462782513192734,-0.0022555605772878184,-0.0034859147435506955
