Date,Open,High,Low,Close,Volume,log_return,log_return_open,log_return_high,log_return_low,log_return_volume,log_return_forecast,sma,wma,ema,dema,tema,aroon,rsi,willr,cci,ad,mom,slowk,slowd,macd,fed_funds_rate,^N225,^IXIC,^FTSE,^SPX,^DJI
1999-02-24 05:00:00,8.465738426391235,8.67417533175379,8.177133560180664,8.177133560180664,1197290,-0.025170765552077697,-0.029852952381234036,-0.0055299383569500605,-0.01749317382418874,0.11253660960222849,-0.023810491317577676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.76,-0.010063828296924149,-0.015679851240370607,0.02445798628441608,-0.014077780858909051,-0.015282108382447061
1999-02-25 05:00:00,8.17713459747886,8.17713459747886,7.888530212552075,7.984731674194336,911727,-0.023810491317577676,-0.034685449127117095,-0.0551100058272099,-0.035931836030268734,-0.27247534540502544,0.0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4.76,0.00797897783279119,-0.005383329011501154,-0.016158141057744144,-0.006716254612827944,-0.003552179028762532
1999-02-26 05:00:00,7.984731674194336,7.984731674194336,7.856462713408433,7.984731674194336,785563,0.0,-0.0238106181710921,-0.0238106181710921,-0.004073363974677234,-0.14893994498582966,-0.014156419195107229,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,4.76,-0.007137154306388065,-0.016811359768258455,-0.005072037444446399,-0.005387947511782114,-0.006400709680128113
1999-03-01 05:00:00,7.968694728041959,7.984728211713889,7.82439233920638,7.872492790222168,1033658,-0.014156419195107229,-0.0020104711238582047,-4.336377651253341e-07,-0.004090391602927749,0.27445858783361077,-0.02683312248451647,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,4.81,-0.010199015268773846,0.0031200439014801755,-0.018666804736449463,-0.0017538340747184575,0.0019537168256387747
1999-03-02 05:00:00,7.936629046516314,7.952662533832083,7.631990715939815,7.664058208465576,954488,-0.02683312248451647,-0.004032074470508494,-0.0040239612194674125,-0.024897359399018302,-0.0796841749455241,0.006256497127774342,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,4.81,-0.021369712340826075,-0.015875711446640142,6.597851108873706e-05,-0.008660904159638369,-0.0029179863853829244
1999-03-03 05:00:00,7.728192167297779,7.79232663453449,7.648024212725447,7.712158679962158,699831,0.006256497127774342,-0.026613668805470107,-0.02036729783433156,0.002098623953585768,-0.3103361937361274,-0.02100893389190526,-1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,-1,4.81,0.017749713410113686,0.002727503122791474,-0.002147057774552181,0.0017935364465930196,-0.002339945631213002
1999-03-04 05:00:00,7.6640600435750335,7.760261508398685,7.263219657336842,7.551824569702148,917655,-0.02100893389190526,-0.008333087836245631,-0.004123451514863034,-0.05162413213293627,0.2709826256667149,0.014535834818452506,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,4.81,0.0009233217283658071,0.012149950084366907,0.00875743406025105,0.015309483472933533,0.02043688948212228
1999-03-05 05:00:00,7.694728917083555,7.888713956132273,7.56540607986928,7.662398338317871,1224386,0.014535834818452506,0.003993663087557162,0.01641709172123035,0.04076281506527337,0.2883732698439257,0.012578243132432733,-1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,-1,4.81,0.048882641583638524,0.019102185518195303,0.016901352997681748,0.02286277125993248,0.027984221055064963
1999-03-08 05:00:00,7.694724893587264,7.759386539459229,7.516905759052809,7.7593865394592285,679086,0.012578243132432733,-5.228900701700444e-07,-0.016529848007672546,-0.006431439491846325,-0.5894469964473463,-0.004175028662521164,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,4.81,-0.007747823098404037,0.025561458232819217,0.0005477352841049859,0.0056758888239537165,-0.0008703105022868855
1999-03-09 05:00:00,7.694727316452713,7.824050648917128,7.630065650220506,7.727058410644531,1348010,-0.004175028662521164,3.148735143164807e-07,0.00829912936713412,0.014941864407807495,0.6856369334556612,0.0,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,1,1,4.81,0.0212655656378898,-0.0019539165412812373,0.00462782513192734,-0.0022555605772878184,-0.0034859147435506955
1999-03-10 05:00:00,7.72705841064453,7.824050648917128,7.72705841064453,7.727058410644531,539162,0.0,0.004192918009690665,0.0,0.012631798732039849,-0.9163686275051769,-0.006296247270469477,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,1,4.81,0.025072678333641445,0.0054429065566420866,0.0006089821054974068,0.005454530788181005,0.008124738241578175
1999-03-11 05:00:00,7.727056146120309,7.824048355967953,7.630063414121391,7.67855978012085,823455,-0.006296247270469477,-2.9306424684783615e-07,-2.9306424684783615e-07,-0.01263209179628649,0.42349282097868446,0.02083422198594033,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,4.81,0.001429188071399982,0.0025943043658690304,0.01497979762462836,0.008388521949356046,0.012669087658519707
1999-03-12 05:00:00,7.6947261331969665,7.888711102063569,7.6947261331969665,7.840214729309082,697290,0.02083422198594033,-0.004192778720332785,0.008230649913340543,0.008439020011706978,-0.16630751022142437,-0.008281551540598885,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,4.81,-0.0008569776830502001,-0.012816771334551523,-0.00848006703951613,-0.0023840798458280715,-0.002133210504289108
1999-03-15 05:00:00,7.856380649683201,7.864463553181266,7.727057848773881,7.7755537033081055,717824,-0.008281551540598885,0.02079084681973685,-0.00307843575177499,0.00419299906988784,0.029023020557460647,0.012396749466986936,1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,4.81,0.01859686324899497,0.020740499749215824,-0.01207483493439287,0.009739334869484768,0.008310552172942859
1999-03-16 05:00:00,7.759387221548653,7.9210410893631265,7.759387221548653,7.87254524230957,433319,0.012396749466986936,-0.012422658467569035,0.007168320523379218,0.004175189282279878,-0.5047502363405181,0.01021444912595341,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,4.81,0.018411724263134976,0.0032151718878646062,-0.0007897527886261766,-0.0006733941255370548,-0.002845742204505819
1999-03-17 05:00:00,7.872544125532279,8.001866888147704,7.840213043264997,7.953371047973633,363251,0.01021444912595341,0.01447791421705213,0.010152227609238146,0.010362643097106024,-0.1763801219398022,0.010111405627372482,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,4.81,0.012077105311428893,-0.004231535100190879,-0.009933207813206857,-0.006574064652108874,-0.005154971527820993
1999-03-18 05:00:00,7.921040745142856,8.034198760986328,7.921040745142856,8.034198760986328,467189,0.010111405627372482,0.006141325409269161,0.004032400135593295,0.01025659652921512,0.2516398313447071,0.017946787932024106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.81,-0.03440531361896989,0.013896575668561256,-0.004292215123107633,0.01432882341633394,0.01189426719589014
1999-03-19 05:00:00,8.08269622223522,8.373673438703895,8.066530937353937,8.179688453674316,1603937,0.017946787932024106,0.02020290333311366,0.041385394177172734,0.018200913996944235,1.233482624130833,0.005911471641565673,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,1,4.81,0.041185153516688944,-0.01707165882159116,0.007965896836979151,-0.013196724322540323,-0.009453817387968036
1999-03-22 05:00:00,8.24435094018512,8.24435094018512,8.05036645789909,8.228185653686523,584251,0.005911471641565673,0.019802723544536667,-0.015564438500797778,-0.002005905290385835,-1.00988582583356,-0.023858259573589738,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,4.81,0.0,-0.010516590219671034,-0.0016889238546976516,-0.0017563685553442677,-0.0013175711533685898
1999-03-23 05:00:00,8.228183185073298,8.228183185073298,7.953371830591542,8.034198760986328,1040855,-0.023858259573589738,-0.001962996121975295,-0.001962996121975295,-0.012121644731881138,0.5774670847547163,-0.014184757933173513,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,4.81,-0.022204875369372355,-0.030985000947104522,-0.015114926088599177,-0.027252918338161458,-0.022358143121661248
1999-03-24 05:00:00,8.050363344411704,8.066528624658359,7.921040058135986,7.921040058135986,374259,-0.014184757933173513,-0.021848008800204842,-0.019842003461394846,-0.004073450706575477,-1.0228496986615028,0.00407335230580103,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,4.81,-0.03194416281928161,0.018105807755972682,-0.007253336205060108,0.005097315942202638,-0.0005160886975082759
1999-03-25 05:00:00,7.888709405590303,7.98570160808968,7.888709405590303,7.953371047973633,310119,0.00407335230580103,-0.02028467832140719,-0.010070588135934968,-0.004089969634038706,-0.18799197631945544,0.008097382358875522,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,1,4.81,0.029878270751096066,0.0289682171350361,0.011287757716120844,0.016728438297045976,0.017387282062636476
1999-03-26 05:00:00,7.985703413896286,8.018033981323242,7.904876473177541,8.018033981323242,385478,0.008097382358875522,0.01222032165424433,0.004040608774433017,0.0020472960806054174,0.217528027845684,0.021935187127291634,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,4.81,0.0019342046485699912,-0.006440163853496231,0.008867745885058393,-0.005589231934668773,-0.0014395119690647693
1999-03-29 05:00:00,8.01803448846234,8.244350041219507,7.96953863425455,8.195854187011719,1072608,0.021935187127291634,0.004040445894275155,0.027834869904673768,0.008146759206300577,1.0233642224000292,-0.06941594413158926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.81,-0.00050898857460224,0.029998184197471654,0.01835086819129515,0.021111706427016097,0.018613664458948347
1999-03-30 05:00:00,7.888709070469256,7.904874349840561,7.597731953180918,7.646228313446045,1269052,-0.060321663916774,-0.01626081002961971,-0.042048546733845546,-0.0477768277881526,0.1681770989891703,-0.03222626088516565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,4.81,-0.009396323349120867,-0.005047153462365459,0.0018055773223194565,-0.007215912139310645,-0.009389659331661653
1999-03-31 05:00:00,7.5815661877431,7.597731466078023,7.339085446265723,7.403747081756592,1734124,-0.03222626088516565,-0.03971270617575905,-0.039629864082410794,-0.034635539279012854,0.31223222171881715,-0.02207583784064697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,4.81,-0.001421660991974391,-0.0076452504924921704,0.004952374367996052,-0.011116726708976845,-0.01290407266214858
1999-04-01 05:00:00,7.274425124577193,7.37141733425525,7.1935981961536,7.242094039916992,834462,-0.02207583784064697,-0.04135501012679011,-0.03023971242106097,-0.02002274518199691,-0.7314704599251924,0.017699563237833955,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4.74,0.030531375686509255,0.0129050020111254,0.005496943949925095,0.00569747223213796,0.004725059934616201
1999-04-05 04:00:00,7.306755400956259,7.371417045593262,7.274424839713384,7.371417045593262,721423,0.017699563237833955,0.004434528370839018,-3.915963252622729e-08,0.011173259018974544,-0.14556155540383808,-0.022174071571639302,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,4.74,0.0004421424354270636,0.026395462512323484,0.0,0.020958091279580027,0.017623613765618367
1999-04-06 04:00:00,7.306753804252595,7.355250157670525,7.193596342478941,7.209761619567871,1059272,-0.022174071571639302,-2.185243314145438e-07,-0.002195594453809412,-0.011173516702938332,0.3841115082913132,-0.015819210817513796,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,4.74,0.008833390438792279,0.0012140246192590667,0.013385495766860208,-0.0024478740661519425,-0.004390396937518315
1999-04-07 04:00:00,7.209763749785125,7.274425399397101,7.064275168696002,7.096606254577637,725445,-0.015819210817513796,-0.013362915365177641,-0.011049538357361938,-0.018140817187116097,-0.3785518990391261,0.03579758559166798,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,4.74,0.004527984060073707,-0.007338113738039912,0.00898487491012828,0.006805885283716106,0.012152431699327242
1999-04-08 04:00:00,7.128933982370733,7.355249404907227,7.128933982370733,7.355249404907227,340178,0.03579758559166798,-0.011274472080638236,0.011049436013686248,0.009111295450378856,-0.7573162496359205,-0.01550386644034894,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,1,4.74,0.01749619768333803,0.011317424622494375,-0.005468222020205513,0.012797477296876645,0.01108235677067557
1999-04-09 04:00:00,7.290590405831657,7.339086771746322,7.112771267730007,7.242094039916992,963590,-0.01550386644034894,0.022422819536177595,-0.0021998461835384653,-0.0022697733587247163,1.0411968829085028,0.011099323878107716,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,4.74,0.0005306107340312454,0.007610753776973826,0.005406366524279735,0.0032462580933017085,-0.002342519262429947
1999-04-12 04:00:00,7.177436020718428,7.355255235765989,7.145104922067918,7.3229241371154785,630186,0.011099323878107716,-0.015642312089264032,0.002200638931157226,0.00453555765756463,-0.42465087903013693,-0.011099323878107636,-1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,4.74,-0.020875987725316257,0.002218862607874774,-0.00489386285306619,0.007595238080975959,0.016152751950482405
1999-04-13 04:00:00,7.290590405831657,7.355252053000786,7.225928758662528,7.242094039916992,760584,-0.011099323878107636,0.01564231208926397,-4.327199789914701e-07,0.011248277690574486,0.1880715453420813,0.1830653874700536,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,4.74,0.012507312535173922,-0.005908601747923855,0.011100659863702698,-0.006505632243595896,0.005353404255533848
1999-04-14 04:00:00,8.082694640237042,8.696979522705078,8.066529358519732,8.696979522705078,2447290,0.06132724180693798,0.0607105520917853,0.056106069575686895,0.05994521158284895,1.1686500096361587,0.025690025653524785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.74,0.002958172296661375,-0.02994655684515307,-0.0029984568441092352,-0.015965933063986384,0.0016004862134845297
1999-04-15 04:00:00,8.438337946511151,8.93946560191388,8.438337946511151,8.923299789428711,1913209,0.025690025653524785,0.04306005143189693,0.02750002724559788,0.045062040768066365,-0.2461993529292203,0.04082169527126118,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4.74,-0.0022453060355347625,0.005762531766761781,-0.004243931705309484,-0.004216795807645577,0.004892089962070589
1999-04-16 04:00:00,8.72931200414042,9.295101165771484,8.696981433602144,9.295101165771484,1175699,0.04082169527126118,0.03390119506802137,0.03901169367918804,0.030190640353871187,-0.4869190726394272,-0.02109033702913143,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,4.74,0.007415457908754236,-0.015074760940159365,-0.007061573309659537,-0.0029146078293303093,0.0029747125884953007
1999-04-19 04:00:00,9.295101610916678,9.3759285632846,9.052620753812914,9.101117134094238,1343776,-0.02109033702913143,0.0607105520917853,0.008658108696349032,0.04007829804607066,0.1336206972097771,-0.034330571016695836,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,4.74,-0.01058115499233166,-0.05734074092695565,0.014641640632932334,-0.022634852550357645,-0.005097775888194956
1999-04-20 04:00:00,9.16577711147809,9.198107679449055,8.648484368883107,8.793972969055176,613040,-0.034330571016695836,-0.014010883984686593,-0.01914783781991413,-0.0456702137253087,-0.784808653863847,0.007326194450011895,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,4.74,0.00137234253121163,0.026931772371610395,-0.03046569593807895,0.012860203295938252,0.000767820470216869
1999-04-21 04:00:00,8.793973716662963,8.97179342207446,8.680816196993288,8.858635902404785,609653,0.007326194450011895,-0.041409986937788835,-0.024912184224571247,0.003731468041952141,-0.00554024381175351,-0.01100940905313776,1,1,1,-1,-1,1,1,1,-1,1,1,-1,-1,1,4.74,-0.012177124372538864,0.03243588150708048,-0.0013933885814566603,0.022670663304898607,0.012636431432107569
